dt_reference;id_city_origin;id_city_destination;freight_cost
14/07/2023;5105259,0;3548500,0;575,0
25/08/2023;5105259,0;3548500,0;525,0
22/09/2023;5105259,0;3548500,0;527,0
29/09/2023;5105259,0;3548500,0;529,0
10/11/2023;5105259,0;3548500,0;528,0
17/11/2023;5105259,0;3548500,0;547,5
23/02/2024;5105259,0;3548500,0;450,0
12/04/2024;5105259,0;3548500,0;415,0
07/01/2022;5107065,0;3548500,0;340,0
21/01/2022;5107065,0;3548500,0;300,0
28/01/2022;5107065,0;3548500,0;380,0
04/02/2022;5107065,0;3548500,0;400,0
11/02/2022;5107065,0;3548500,0;435,0
18/02/2022;5107065,0;3548500,0;430,0
11/03/2022;5107065,0;3548500,0;450,0
18/03/2022;5107065,0;3548500,0;510,0
25/03/2022;5107065,0;3548500,0;500,0
08/04/2022;5107065,0;3548500,0;475,0
22/04/2022;5107065,0;3548500,0;490,0
13/05/2022;5107065,0;3548500,0;480,0
24/06/2022;5107065,0;3548500,0;520,0
01/07/2022;5107065,0;3548500,0;530,0
08/07/2022;5107065,0;3548500,0;540,0
22/07/2022;5107065,0;3548500,0;560,0
26/08/2022;5107065,0;3548500,0;460,0
09/09/2022;5107065,0;3548500,0;420,0
23/09/2022;5107065,0;3548500,0;445,0
04/11/2022;5107065,0;3548500,0;440,0
25/11/2022;5107065,0;3548500,0;395,0
09/12/2022;5107065,0;3548500,0;447,0
16/12/2022;5107065,0;3548500,0;470,0
03/02/2023;5107065,0;3548500,0;434,0
10/02/2023;5107065,0;3548500,0;473,0
24/02/2023;5107065,0;3548500,0;531,5
05/05/2023;5107065,0;3548500,0;446,5
12/05/2023;5107065,0;3548500,0;454,0
19/05/2023;5107065,0;3548500,0;482,5
26/05/2023;5107065,0;3548500,0;485,0
16/06/2023;5107065,0;3548500,0;511,0
30/06/2023;5107065,0;3548500,0;498,0
07/07/2023;5107065,0;3548500,0;526,25
14/07/2023;5107065,0;3548500,0;535,0
21/07/2023;5107065,0;3548500,0;521,67
04/08/2023;5107065,0;3548500,0;518,0
25/08/2023;5107065,0;3548500,0;495,0
15/09/2023;5107065,0;3548500,0;505,0
22/09/2023;5107065,0;3548500,0;515,0
10/11/2023;5107065,0;3548500,0;452,33
17/11/2023;5107065,0;3548500,0;457,5
24/11/2023;5107065,0;3548500,0;453,67
08/12/2023;5107065,0;3548500,0;442,5
12/01/2024;5107065,0;3548500,0;382,5
19/01/2024;5107065,0;3548500,0;370,0
02/02/2024;5107065,0;3548500,0;365,0
08/03/2024;5107065,0;3548500,0;423,33
22/03/2024;5107065,0;3548500,0;405,0
28/03/2024;5107065,0;3548500,0;415,0
05/04/2024;5107065,0;3548500,0;412,5
19/04/2024;5107065,0;3548500,0;410,0
03/05/2024;5107065,0;3548500,0;422,5
17/05/2024;5107065,0;3548500,0;437,5
28/06/2024;5107065,0;3548500,0;452,5
05/07/2024;5107065,0;3548500,0;455,0
07/01/2022;5107909,0;3548500,0;400,0
21/01/2022;5107909,0;3548500,0;420,0
11/02/2022;5107909,0;3548500,0;440,0
18/02/2022;5107909,0;3548500,0;450,0
18/03/2022;5107909,0;3548500,0;470,0
25/03/2022;5107909,0;3548500,0;520,0
22/04/2022;5107909,0;3548500,0;490,0
29/04/2022;5107909,0;3548500,0;500,0
10/06/2022;5107909,0;3548500,0;560,0
17/06/2022;5107909,0;3548500,0;580,0
24/06/2022;5107909,0;3548500,0;575,0
15/07/2022;5107909,0;3548500,0;570,0
29/07/2022;5107909,0;3548500,0;550,0
05/08/2022;5107909,0;3548500,0;530,0
12/08/2022;5107909,0;3548500,0;510,0
19/08/2022;5107909,0;3548500,0;480,0
26/08/2022;5107909,0;3548500,0;475,0
21/10/2022;5107909,0;3548500,0;410,0
10/03/2023;5107909,0;3548500,0;485,0
24/03/2023;5107909,0;3548500,0;460,0
16/06/2023;5107909,0;3548500,0;540,0
14/07/2023;5107909,0;3548500,0;590,0
08/12/2023;5107909,0;3548500,0;546,0
23/02/2024;5107909,0;3548500,0;465,0
12/04/2024;5107909,0;3548500,0;430,0
07/01/2022;5100201,0;3548500,0;330,0
21/01/2022;5100201,0;3548500,0;280,0
28/01/2022;5100201,0;3548500,0;360,0
04/02/2022;5100201,0;3548500,0;380,0
11/02/2022;5100201,0;3548500,0;400,0
18/02/2022;5100201,0;3548500,0;405,0
25/02/2022;5100201,0;3548500,0;375,0
11/03/2022;5100201,0;3548500,0;430,0
18/03/2022;5100201,0;3548500,0;490,0
25/03/2022;5100201,0;3548500,0;470,0
08/04/2022;5100201,0;3548500,0;450,0
15/04/2022;5100201,0;3548500,0;445,0
29/04/2022;5100201,0;3548500,0;465,0
27/05/2022;5100201,0;3548500,0;460,0
01/07/2022;5100201,0;3548500,0;500,0
08/07/2022;5100201,0;3548500,0;510,0
22/07/2022;5100201,0;3548500,0;530,0
05/08/2022;5100201,0;3548500,0;480,0
26/08/2022;5100201,0;3548500,0;440,0
09/09/2022;5100201,0;3548500,0;390,0
23/09/2022;5100201,0;3548500,0;415,0
28/10/2022;5100201,0;3548500,0;420,0
04/11/2022;5100201,0;3548500,0;410,0
17/02/2023;5100201,0;3548500,0;520,0
05/05/2023;5100201,0;3548500,0;455,0
22/09/2023;5100201,0;3548500,0;476,5
29/09/2023;5100201,0;3548500,0;471,5
05/01/2024;5100201,0;3548500,0;350,0
19/01/2024;5100201,0;3548500,0;320,0
02/02/2024;5100201,0;3548500,0;335,0
09/02/2024;5100201,0;3548500,0;345,0
08/03/2024;5100201,0;3548500,0;395,0
28/03/2024;5100201,0;3548500,0;385,0
03/05/2024;5100201,0;3548500,0;397,5
14/06/2024;5100201,0;3548500,0;425,0
28/06/2024;5100201,0;3548500,0;402,5
05/07/2024;5100201,0;3548500,0;407,5
12/07/2024;5100201,0;3548500,0;435,0
21/01/2022;5102678,0;3548500,0;360,0
20/05/2022;5102678,0;3548500,0;370,0
24/06/2022;5102678,0;3548500,0;390,0
01/07/2022;5102678,0;3548500,0;410,0
15/07/2022;5102678,0;3548500,0;460,0
05/08/2022;5102678,0;3548500,0;435,0
16/09/2022;5102678,0;3548500,0;350,0
30/09/2022;5102678,0;3548500,0;340,0
07/10/2022;5102678,0;3548500,0;320,0
28/10/2022;5102678,0;3548500,0;310,0
18/11/2022;5102678,0;3548500,0;300,0
10/02/2023;5102678,0;3548500,0;430,0
17/03/2023;5102678,0;3548500,0;380,0
21/04/2023;5102678,0;3548500,0;351,0
28/04/2023;5102678,0;3548500,0;355,0
19/05/2023;5102678,0;3548500,0;395,0
26/05/2023;5102678,0;3548500,0;420,0
09/06/2023;5102678,0;3548500,0;400,0
16/06/2023;5102678,0;3548500,0;392,5
30/06/2023;5102678,0;3548500,0;405,0
14/07/2023;5102678,0;3548500,0;450,0
25/08/2023;5102678,0;3548500,0;399,0
06/10/2023;5102678,0;3548500,0;475,0
09/02/2024;5102678,0;3548500,0;345,0
03/05/2024;5102678,0;3548500,0;330,0
17/05/2024;5102678,0;3548500,0;375,0
07/01/2022;5103353,0;3548500,0;375,0
21/01/2022;5103353,0;3548500,0;320,0
28/01/2022;5103353,0;3548500,0;450,0
04/02/2022;5103353,0;3548500,0;470,0
25/02/2022;5103353,0;3548500,0;420,0
11/03/2022;5103353,0;3548500,0;480,0
18/03/2022;5103353,0;3548500,0;560,0
25/03/2022;5103353,0;3548500,0;550,0
08/04/2022;5103353,0;3548500,0;525,0
22/04/2022;5103353,0;3548500,0;540,0
13/05/2022;5103353,0;3548500,0;510,0
03/06/2022;5103353,0;3548500,0;520,0
24/06/2022;5103353,0;3548500,0;580,0
01/07/2022;5103353,0;3548500,0;590,0
08/07/2022;5103353,0;3548500,0;600,0
22/07/2022;5103353,0;3548500,0;620,0
05/08/2022;5103353,0;3548500,0;570,0
02/09/2022;5103353,0;3548500,0;500,0
23/09/2022;5103353,0;3548500,0;495,0
04/11/2022;5103353,0;3548500,0;490,0
20/01/2023;5103353,0;3548500,0;430,0
17/02/2023;5103353,0;3548500,0;610,0
31/03/2023;5103353,0;3548500,0;530,0
12/05/2023;5103353,0;3548500,0;483,0
19/05/2023;5103353,0;3548500,0;522,0
02/06/2023;5103353,0;3548500,0;521,5
16/06/2023;5103353,0;3548500,0;551,0
07/07/2023;5103353,0;3548500,0;548,0
14/07/2023;5103353,0;3548500,0;558,0
28/07/2023;5103353,0;3548500,0;563,0
04/08/2023;5103353,0;3548500,0;564,0
29/09/2023;5103353,0;3548500,0;542,5
12/01/2024;5103353,0;3548500,0;410,0
19/01/2024;5103353,0;3548500,0;400,0
02/02/2024;5103353,0;3548500,0;405,0
09/02/2024;5103353,0;3548500,0;460,0
08/03/2024;5103353,0;3548500,0;465,0
15/03/2024;5103353,0;3548500,0;455,0
26/04/2024;5103353,0;3548500,0;475,0
05/07/2024;5103353,0;3548500,0;496,0
12/07/2024;5103353,0;3548500,0;509,0
07/01/2022;5106224,0;3548500,0;375,0
21/01/2022;5106224,0;3548500,0;395,0
28/01/2022;5106224,0;3548500,0;445,0
11/02/2022;5106224,0;3548500,0;415,0
18/02/2022;5106224,0;3548500,0;425,0
11/03/2022;5106224,0;3548500,0;410,0
25/03/2022;5106224,0;3548500,0;495,0
15/04/2022;5106224,0;3548500,0;490,0
22/04/2022;5106224,0;3548500,0;475,0
10/06/2022;5106224,0;3548500,0;535,0
17/06/2022;5106224,0;3548500,0;550,0
24/06/2022;5106224,0;3548500,0;545,0
15/07/2022;5106224,0;3548500,0;540,0
22/07/2022;5106224,0;3548500,0;530,0
29/07/2022;5106224,0;3548500,0;520,0
12/08/2022;5106224,0;3548500,0;485,0
19/08/2022;5106224,0;3548500,0;455,0
26/08/2022;5106224,0;3548500,0;450,0
02/09/2022;5106224,0;3548500,0;440,0
30/09/2022;5106224,0;3548500,0;465,0
21/10/2022;5106224,0;3548500,0;385,0
28/10/2022;5106224,0;3548500,0;420,0
06/01/2023;5106224,0;3548500,0;500,0
17/02/2023;5106224,0;3548500,0;505,0
24/02/2023;5106224,0;3548500,0;480,0
03/03/2023;5106224,0;3548500,0;460,0
24/03/2023;5106224,0;3548500,0;435,0
12/05/2023;5106224,0;3548500,0;444,0
30/06/2023;5106224,0;3548500,0;501,0
07/07/2023;5106224,0;3548500,0;522,0
14/07/2023;5106224,0;3548500,0;542,5
21/07/2023;5106224,0;3548500,0;533,34
25/08/2023;5106224,0;3548500,0;507,5
15/09/2023;5106224,0;3548500,0;522,5
22/09/2023;5106224,0;3548500,0;515,0
29/09/2023;5106224,0;3548500,0;531,0
08/12/2023;5106224,0;3548500,0;533,33
01/03/2024;5106224,0;3548500,0;452,5
08/03/2024;5106224,0;3548500,0;432,5
15/03/2024;5106224,0;3548500,0;417,5
22/03/2024;5106224,0;3548500,0;403,0
28/03/2024;5106224,0;3548500,0;408,0
05/04/2024;5106224,0;3548500,0;422,5
12/04/2024;5106224,0;3548500,0;405,0
19/04/2024;5106224,0;3548500,0;437,5
17/05/2024;5106224,0;3548500,0;467,5
24/05/2024;5106224,0;3548500,0;462,5
31/05/2024;5106224,0;3548500,0;477,5
14/06/2024;5106224,0;3548500,0;471,7
28/06/2024;5106224,0;3548500,0;492,5
07/01/2022;5107065,0;1501303,0;330,0
21/01/2022;5107065,0;1501303,0;310,0
28/01/2022;5107065,0;1501303,0;370,0
04/02/2022;5107065,0;1501303,0;430,0
11/02/2022;5107065,0;1501303,0;415,0
25/02/2022;5107065,0;1501303,0;385,0
11/03/2022;5107065,0;1501303,0;420,0
25/03/2022;5107065,0;1501303,0;425,0
15/04/2022;5107065,0;1501303,0;450,0
22/04/2022;5107065,0;1501303,0;460,0
29/04/2022;5107065,0;1501303,0;490,0
27/05/2022;5107065,0;1501303,0;435,0
03/06/2022;5107065,0;1501303,0;465,0
10/06/2022;5107065,0;1501303,0;449,0
17/06/2022;5107065,0;1501303,0;530,0
24/06/2022;5107065,0;1501303,0;500,0
01/07/2022;5107065,0;1501303,0;477,5
08/07/2022;5107065,0;1501303,0;510,0
15/07/2022;5107065,0;1501303,0;493,0
29/07/2022;5107065,0;1501303,0;487,5
12/08/2022;5107065,0;1501303,0;470,0
19/08/2022;5107065,0;1501303,0;455,0
16/09/2022;5107065,0;1501303,0;410,0
23/09/2022;5107065,0;1501303,0;400,0
21/10/2022;5107065,0;1501303,0;390,0
28/10/2022;5107065,0;1501303,0;405,0
25/11/2022;5107065,0;1501303,0;360,0
02/12/2022;5107065,0;1501303,0;350,0
09/12/2022;5107065,0;1501303,0;320,0
13/01/2023;5107065,0;1501303,0;340,0
10/02/2023;5107065,0;1501303,0;446,0
17/02/2023;5107065,0;1501303,0;468,0
24/02/2023;5107065,0;1501303,0;461,0
03/03/2023;5107065,0;1501303,0;455,5
14/04/2023;5107065,0;1501303,0;415,5
12/05/2023;5107065,0;1501303,0;418,0
26/05/2023;5107065,0;1501303,0;440,0
14/07/2023;5107065,0;1501303,0;475,0
21/07/2023;5107065,0;1501303,0;495,0
28/07/2023;5107065,0;1501303,0;520,0
04/08/2023;5107065,0;1501303,0;516,5
15/09/2023;5107065,0;1501303,0;453,33
06/10/2023;5107065,0;1501303,0;447,0
13/10/2023;5107065,0;1501303,0;450,67
20/10/2023;5107065,0;1501303,0;445,0
27/10/2023;5107065,0;1501303,0;443,0
10/11/2023;5107065,0;1501303,0;392,0
24/11/2023;5107065,0;1501303,0;355,0
01/12/2023;5107065,0;1501303,0;371,5
08/12/2023;5107065,0;1501303,0;360,8
12/01/2024;5107065,0;1501303,0;325,0
19/01/2024;5107065,0;1501303,0;305,0
26/01/2024;5107065,0;1501303,0;348,0
02/02/2024;5107065,0;1501303,0;344,67
09/02/2024;5107065,0;1501303,0;326,0
16/02/2024;5107065,0;1501303,0;342,0
08/03/2024;5107065,0;1501303,0;380,0
15/03/2024;5107065,0;1501303,0;344,0
22/03/2024;5107065,0;1501303,0;345,0
28/03/2024;5107065,0;1501303,0;329,5
19/04/2024;5107065,0;1501303,0;341,5
26/04/2024;5107065,0;1501303,0;335,75
03/05/2024;5107065,0;1501303,0;327,0
10/05/2024;5107065,0;1501303,0;332,0
24/05/2024;5107065,0;1501303,0;342,5
14/06/2024;5107065,0;1501303,0;365,0
21/06/2024;5107065,0;1501303,0;375,0
05/07/2024;5107065,0;1501303,0;346,0
12/07/2024;5107065,0;1501303,0;372,5
07/01/2022;5100201,0;1501303,0;355,0
21/01/2022;5100201,0;1501303,0;320,0
28/01/2022;5100201,0;1501303,0;390,0
04/02/2022;5100201,0;1501303,0;450,0
11/02/2022;5100201,0;1501303,0;465,0
11/03/2022;5100201,0;1501303,0;470,0
25/03/2022;5100201,0;1501303,0;480,0
01/04/2022;5100201,0;1501303,0;495,0
08/04/2022;5100201,0;1501303,0;460,0
22/04/2022;5100201,0;1501303,0;490,0
29/04/2022;5100201,0;1501303,0;510,0
17/06/2022;5100201,0;1501303,0;560,0
24/06/2022;5100201,0;1501303,0;530,0
08/07/2022;5100201,0;1501303,0;540,0
15/07/2022;5100201,0;1501303,0;550,0
22/07/2022;5100201,0;1501303,0;520,0
12/08/2022;5100201,0;1501303,0;500,0
19/08/2022;5100201,0;1501303,0;485,0
16/09/2022;5100201,0;1501303,0;440,0
23/09/2022;5100201,0;1501303,0;430,0
01/12/2023;5100201,0;1501303,0;385,0
02/02/2024;5100201,0;1501303,0;380,0
09/02/2024;5100201,0;1501303,0;400,0
23/02/2024;5100201,0;1501303,0;435,0
15/03/2024;5100201,0;1501303,0;415,0
05/04/2024;5100201,0;1501303,0;360,0
31/05/2024;5100201,0;1501303,0;405,0
05/07/2024;5100201,0;1501303,0;372,5
12/07/2024;5100201,0;1501303,0;370,0
07/01/2022;5103353,0;1501303,0;260,0
21/01/2022;5103353,0;1501303,0;247,5
28/01/2022;5103353,0;1501303,0;310,0
04/02/2022;5103353,0;1501303,0;335,0
11/02/2022;5103353,0;1501303,0;340,0
18/02/2022;5103353,0;1501303,0;350,0
04/03/2022;5103353,0;1501303,0;300,0
18/03/2022;5103353,0;1501303,0;305,0
25/03/2022;5103353,0;1501303,0;322,5
01/04/2022;5103353,0;1501303,0;315,0
08/04/2022;5103353,0;1501303,0;320,0
15/04/2022;5103353,0;1501303,0;314,0
22/04/2022;5103353,0;1501303,0;321,0
20/05/2022;5103353,0;1501303,0;313,0
27/05/2022;5103353,0;1501303,0;355,0
03/06/2022;5103353,0;1501303,0;360,0
10/06/2022;5103353,0;1501303,0;400,0
17/06/2022;5103353,0;1501303,0;420,0
24/06/2022;5103353,0;1501303,0;430,0
08/07/2022;5103353,0;1501303,0;438,0
15/07/2022;5103353,0;1501303,0;459,0
22/07/2022;5103353,0;1501303,0;452,5
19/08/2022;5103353,0;1501303,0;365,5
26/08/2022;5103353,0;1501303,0;368,0
09/09/2022;5103353,0;1501303,0;380,0
16/09/2022;5103353,0;1501303,0;330,0
30/09/2022;5103353,0;1501303,0;304,67
14/10/2022;5103353,0;1501303,0;345,0
28/10/2022;5103353,0;1501303,0;405,0
04/11/2022;5103353,0;1501303,0;325,0
02/12/2022;5103353,0;1501303,0;280,0
09/12/2022;5103353,0;1501303,0;270,0
20/01/2023;5103353,0;1501303,0;287,5
27/01/2023;5103353,0;1501303,0;326,0
03/02/2023;5103353,0;1501303,0;357,5
10/02/2023;5103353,0;1501303,0;351,0
17/02/2023;5103353,0;1501303,0;383,0
24/02/2023;5103353,0;1501303,0;390,0
03/03/2023;5103353,0;1501303,0;394,0
10/03/2023;5103353,0;1501303,0;370,0
17/03/2023;5103353,0;1501303,0;397,0
24/03/2023;5103353,0;1501303,0;399,0
14/04/2023;5103353,0;1501303,0;352,5
28/04/2023;5103353,0;1501303,0;332,0
12/05/2023;5103353,0;1501303,0;356,0
26/05/2023;5103353,0;1501303,0;362,5
30/06/2023;5103353,0;1501303,0;357,0
07/07/2023;5103353,0;1501303,0;373,0
14/07/2023;5103353,0;1501303,0;418,0
21/07/2023;5103353,0;1501303,0;432,0
28/07/2023;5103353,0;1501303,0;445,5
04/08/2023;5103353,0;1501303,0;440,0
11/08/2023;5103353,0;1501303,0;395,0
25/08/2023;5103353,0;1501303,0;348,67
01/09/2023;5103353,0;1501303,0;381,63
08/09/2023;5103353,0;1501303,0;382,0
15/09/2023;5103353,0;1501303,0;384,67
22/09/2023;5103353,0;1501303,0;394,67
13/10/2023;5103353,0;1501303,0;384,0
27/10/2023;5103353,0;1501303,0;386,0
03/11/2023;5103353,0;1501303,0;321,67
10/11/2023;5103353,0;1501303,0;329,67
24/11/2023;5103353,0;1501303,0;295,0
01/12/2023;5103353,0;1501303,0;290,0
28/12/2023;5103353,0;1501303,0;250,0
12/01/2024;5103353,0;1501303,0;255,0
19/01/2024;5103353,0;1501303,0;235,0
26/01/2024;5103353,0;1501303,0;276,0
02/02/2024;5103353,0;1501303,0;288,33
09/02/2024;5103353,0;1501303,0;268,0
01/03/2024;5103353,0;1501303,0;332,5
08/03/2024;5103353,0;1501303,0;311,0
22/03/2024;5103353,0;1501303,0;260,33
28/03/2024;5103353,0;1501303,0;254,0
05/04/2024;5103353,0;1501303,0;263,67
26/04/2024;5103353,0;1501303,0;263,75
03/05/2024;5103353,0;1501303,0;268,67
10/05/2024;5103353,0;1501303,0;275,0
17/05/2024;5103353,0;1501303,0;275,17
21/06/2024;5103353,0;1501303,0;288,7
28/06/2024;5103353,0;1501303,0;296,7
05/07/2024;5103353,0;1501303,0;291,8
12/07/2024;5103353,0;1501303,0;332,3
